p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
1,20000,0.0053602549,OK,OPTIMAL,0.0053602549,OK,BEST_FE,1,1
0.9,20000,0.1321894329,OK,OPTIMAL,-0.12106545,OK,OPTIMAL,1,1
0.8,20000,0.2691747789,OK,OPTIMAL,-0.257822894,OK,OPTIMAL,1,1
0.7,20000,0.3898358221,OK,OPTIMAL,-0.379690825,OK,OPTIMAL,1,1
0.6,20000,0.5335931972,OK,OPTIMAL,-0.523464025,OK,OPTIMAL,1,1
0.5,20000,0.6601342522,OK,OPTIMAL,-0.649398434,OK,OPTIMAL,1,1
0.4,20000,0.8218859725,OK,OPTIMAL,-0.810286552,OK,OPTIMAL,1,1
0.3,20000,0.989001847,OK,OPTIMAL,-0.976396687,OK,OPTIMAL,1,1
0.2,20000,1.2073531447,OK,OPTIMAL,-1.197551568,OK,OPTIMAL,1,1
0.1,20000,1.5251973826,OK,OPTIMAL,-1.519352022,OK,OPTIMAL,1,1
1,20000,0.0053602549,OK,BEST_FE,0.0053602549,OK,OPTIMAL,1,2
0.9,20000,0.1338796088,OK,BEST_FE,-0.122930872,OK,BEST_FE,1,2
0.8,20000,0.461851884,OK,BEST_FE,-0.222800838,OK,OPTIMAL,1,2
0.7,20000,0.5915976537,OK,FAILED,-0.300294886,OK,OPTIMAL,1,2
0.6,20000,0.7183847118,OK,FAILED,-0.401260313,OK,OPTIMAL,1,2
0.5,20000,0.8513473503,OK,FAILED,-0.544927476,OK,OPTIMAL,1,2
0.4,20000,0.9890663284,OK,FAILED,-0.692959877,OK,OPTIMAL,1,2
0.3,20000,1.1495705834,OK,FAILED,-1.13473465,OK,OPTIMAL,1,2
0.2,20000,1.3517138792,OK,OPTIMAL,-1.353158297,OK,OPTIMAL,1,2
0.1,20000,1.6639288215,OK,OPTIMAL,-1.698795672,OK,OPTIMAL,1,2
1,20000,0.0053602549,OK,OPTIMAL,0.0053602549,OK,BEST_FE,1,3
0.9,20000,0.1321808232,OK,OPTIMAL,-0.121058867,OK,OPTIMAL,1,3
0.8,20000,0.2691386634,OK,OPTIMAL,-0.258084799,OK,OPTIMAL,1,3
0.7,20000,0.389987668,OK,OPTIMAL,-0.37977909,OK,OPTIMAL,1,3
0.6,20000,0.5336448017,OK,OPTIMAL,-0.523496152,OK,OPTIMAL,1,3
0.5,20000,0.6712447081,OK,OPTIMAL,-0.660531204,OK,OPTIMAL,1,3
0.4,20000,0.8218825969,OK,OPTIMAL,-0.810286209,OK,OPTIMAL,1,3
0.3,20000,0.9890737373,OK,OPTIMAL,-0.976437511,OK,OPTIMAL,1,3
0.2,20000,1.2073553428,OK,OPTIMAL,-1.197554503,OK,OPTIMAL,1,3
0.1,20000,1.5252076739,OK,OPTIMAL,-1.519351423,OK,OPTIMAL,1,3
