p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
1,1000,-0.002019147,OK,BEST_FE,-0.002019147,OK,OPTIMAL,1,1
0.9,1000,0.1691179644,OK,OPTIMAL,-0.171916162,OK,OPTIMAL,1,1
0.8,1000,0.3021449575,OK,OPTIMAL,-0.310141736,OK,OPTIMAL,1,1
0.7,1000,0.4294353979,OK,OPTIMAL,-0.438371073,OK,OPTIMAL,1,1
0.6,1000,0.561094455,OK,OPTIMAL,-0.566947963,OK,OPTIMAL,1,1
0.5,1000,0.697359664,OK,OPTIMAL,-0.701395869,OK,OPTIMAL,1,1
0.4,1000,0.8468460293,OK,OPTIMAL,-0.848158721,OK,OPTIMAL,1,1
0.3,1000,1.0200472725,OK,OPTIMAL,-1.01267147,OK,OPTIMAL,1,1
0.2,1000,1.2393077183,OK,OPTIMAL,-1.227473935,OK,OPTIMAL,1,1
0.1,1000,1.5506427266,OK,OPTIMAL,-1.565897841,OK,OPTIMAL,1,1
1,1000,-0.002019147,OK,BEST_FE,-0.002019147,OK,BEST_FE,1,2
0.9,1000,0.3045184396,OK,BEST_FE,-0.291533813,OK,BEST_FE,1,2
0.8,1000,0.4019824995,OK,BEST_FE,-0.436646056,OK,OPTIMAL,1,2
0.7,1000,0.5269856857,OK,BEST_FE,-0.502014903,OK,BEST_FE,1,2
0.6,1000,0.648353903,OK,OPTIMAL,-0.716397006,OK,BEST_FE,1,2
0.5,1000,0.7787396105,OK,OPTIMAL,-0.749020968,OK,OPTIMAL,1,2
0.4,1000,0.9197292562,OK,OPTIMAL,-0.880298837,OK,OPTIMAL,1,2
0.3,1000,1.0739165204,OK,OPTIMAL,-1.765585464,OK,BEST_FE,1,2
0.2,1000,2.1573913563,OK,BEST_FE,-1.890017009,OK,BEST_FE,1,2
0.1,1000,2.7530629853,OK,OPTIMAL,-2.382121631,OK,BEST_FE,1,2
1,1000,-0.002019147,OK,BEST_FE,-0.002019147,OK,BEST_FE,1,3
0.9,1000,0.1691179715,OK,OPTIMAL,-0.171916147,OK,OPTIMAL,1,3
0.8,1000,0.3021456356,OK,OPTIMAL,-0.3101417,OK,OPTIMAL,1,3
0.7,1000,0.4294355272,OK,OPTIMAL,-0.438371247,OK,OPTIMAL,1,3
0.6,1000,0.5610933841,OK,OPTIMAL,-0.56694793,OK,OPTIMAL,1,3
0.5,1000,0.6973478073,OK,OPTIMAL,-0.701388295,OK,OPTIMAL,1,3
0.4,1000,0.8468460215,OK,OPTIMAL,-0.848158703,OK,OPTIMAL,1,3
0.3,1000,1.0200424139,OK,OPTIMAL,-1.012671522,OK,OPTIMAL,1,3
0.2,1000,1.2393077866,OK,OPTIMAL,-1.227473929,OK,OPTIMAL,1,3
0.1,1000,1.5506421813,OK,OPTIMAL,-1.565897875,OK,OPTIMAL,1,3
