p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
1,20000,-0.004050889,OK,BEST_FE,-0.004050889,OK,OPTIMAL,1,1
0.9,20000,0.1125598212,OK,OPTIMAL,-0.120790392,OK,OPTIMAL,1,1
0.8,20000,0.2285256966,OK,OPTIMAL,-0.237171345,OK,OPTIMAL,1,1
0.7,20000,0.3356541505,OK,OPTIMAL,-0.342821326,OK,OPTIMAL,1,1
0.6,20000,0.4535296227,OK,OPTIMAL,-0.460432933,OK,OPTIMAL,1,1
0.5,20000,0.5644820724,OK,OPTIMAL,-0.572514157,OK,OPTIMAL,1,1
0.4,20000,0.6950104559,OK,OPTIMAL,-0.704974365,OK,OPTIMAL,1,1
0.3,20000,0.8370951599,OK,OPTIMAL,-0.846948852,OK,OPTIMAL,1,1
0.2,20000,1.0206657072,OK,OPTIMAL,-1.026519092,OK,OPTIMAL,1,1
0.1,20000,1.2883544367,OK,OPTIMAL,-1.294875303,OK,OPTIMAL,1,1
1,20000,-0.005621356,OK,FAILED,-0.005623377,OK,OPTIMAL,2,1
0.9,20000,0.1104406604,OK,OPTIMAL,-0.12345525,OK,OPTIMAL,2,1
0.8,20000,0.2271800473,OK,OPTIMAL,-0.239095855,OK,OPTIMAL,2,1
0.7,20000,0.3329087136,OK,OPTIMAL,-0.343511651,OK,OPTIMAL,2,1
0.6,20000,0.4492927291,OK,OPTIMAL,-0.459675782,OK,OPTIMAL,2,1
0.5,20000,0.5590038493,OK,OPTIMAL,-0.570094621,OK,OPTIMAL,2,1
0.4,20000,0.6899735516,OK,OPTIMAL,-0.702385185,OK,OPTIMAL,2,1
0.3,20000,0.8352678551,OK,OPTIMAL,-0.846423446,OK,OPTIMAL,2,1
0.2,20000,1.0205532719,OK,OPTIMAL,-1.029157212,OK,OPTIMAL,2,1
0.1,20000,1.2953191013,OK,OPTIMAL,-1.292752398,OK,OPTIMAL,2,1
1,20000,0.006507862,OK,OPTIMAL,0.0065078616,OK,BEST_FE,3,1
0.9,20000,0.1224308591,OK,OPTIMAL,-0.111062291,OK,OPTIMAL,3,1
0.8,20000,0.2381025545,OK,OPTIMAL,-0.227932409,OK,OPTIMAL,3,1
0.7,20000,0.3445670011,OK,OPTIMAL,-0.333649932,OK,OPTIMAL,3,1
0.6,20000,0.4615579665,OK,OPTIMAL,-0.44970291,OK,OPTIMAL,3,1
0.5,20000,0.5727854717,OK,OPTIMAL,-0.559649683,OK,OPTIMAL,3,1
0.4,20000,0.7053237623,OK,OPTIMAL,-0.690475223,OK,OPTIMAL,3,1
0.3,20000,0.8525314197,OK,OPTIMAL,-0.832695312,OK,OPTIMAL,3,1
0.2,20000,1.036880151,OK,OPTIMAL,-1.012251685,OK,OPTIMAL,3,1
0.1,20000,1.3057412977,OK,OPTIMAL,-1.276404482,OK,OPTIMAL,3,1
1,20000,0.00185068,OK,OPTIMAL,0.0018506799,OK,BEST_FE,4,1
0.9,20000,0.118390489,OK,OPTIMAL,-0.114442197,OK,OPTIMAL,4,1
0.8,20000,0.235551547,OK,OPTIMAL,-0.230568552,OK,OPTIMAL,4,1
0.7,20000,0.3422026682,OK,OPTIMAL,-0.336316252,OK,OPTIMAL,4,1
0.6,20000,0.4586385542,OK,OPTIMAL,-0.453034323,OK,OPTIMAL,4,1
0.5,20000,0.5682664224,OK,OPTIMAL,-0.564733567,OK,OPTIMAL,4,1
0.4,20000,0.6986579624,OK,OPTIMAL,-0.697797646,OK,OPTIMAL,4,1
0.3,20000,0.8431184145,OK,OPTIMAL,-0.844042674,OK,OPTIMAL,4,1
0.2,20000,1.0239156981,OK,OPTIMAL,-1.025499979,OK,OPTIMAL,4,1
0.1,20000,1.2898068931,OK,OPTIMAL,-1.286462847,OK,OPTIMAL,4,1
1,20000,0.0050502177,OK,OPTIMAL,0.0050502174,OK,BEST_FE,5,1
0.9,20000,0.1193858896,OK,OPTIMAL,-0.110543322,OK,OPTIMAL,5,1
0.8,20000,0.2347986275,OK,OPTIMAL,-0.225123966,OK,OPTIMAL,5,1
0.7,20000,0.3406086442,OK,OPTIMAL,-0.329987881,OK,OPTIMAL,5,1
0.6,20000,0.4569163075,OK,OPTIMAL,-0.446393532,OK,OPTIMAL,5,1
0.5,20000,0.5666504127,OK,OPTIMAL,-0.556457006,OK,OPTIMAL,5,1
0.4,20000,0.6966991905,OK,OPTIMAL,-0.687249856,OK,OPTIMAL,5,1
0.3,20000,0.8383544313,OK,OPTIMAL,-0.827869584,OK,OPTIMAL,5,1
0.2,20000,1.0180343622,OK,OPTIMAL,-1.006075087,OK,OPTIMAL,5,1
0.1,20000,1.2851367952,OK,OPTIMAL,-1.26512945,OK,OPTIMAL,5,1
1,20000,-0.006472406,OK,BEST_FE,-0.006472407,OK,OPTIMAL,6,1
0.9,20000,0.1111859734,OK,OPTIMAL,-0.122654958,OK,OPTIMAL,6,1
0.8,20000,0.2283361197,OK,OPTIMAL,-0.237993897,OK,OPTIMAL,6,1
0.7,20000,0.3344009266,OK,OPTIMAL,-0.342792252,OK,OPTIMAL,6,1
