p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
0.5,2000,0.6916539678,OK,OPTIMAL,-0.589002536,OK,OPTIMAL,9,2
0.4,2000,0.8273687765,OK,OPTIMAL,-0.715792572,OK,OPTIMAL,9,2
0.3,2000,0.9811409577,OK,OPTIMAL,-2.06491549,OK,BEST_FE,9,2
0.2,2000,1.9260080277,OK,BEST_FE,-2.20439272,OK,OPTIMAL,9,2
0.1,2000,2.4344256527,OK,OPTIMAL,-1.317755774,OK,BEST_FE,9,2
1,2000,-0.003793176,OK,OPTIMAL,-0.003793176,OK,BEST_FE,10,2
0.9,2000,,OK,FAILED,,OK,FAILED,10,2
0.8,2000,,OK,FAILED,,OK,FAILED,10,2
0.7,2000,0.4696024495,OK,BEST_FE,-0.594201114,OK,OPTIMAL,10,2
0.6,2000,0.5942604892,OK,BEST_FE,-0.609470483,OK,BEST_FE,10,2
0.5,2000,0.8186088732,OK,BEST_FE,-0.736802041,OK,OPTIMAL,10,2
0.4,2000,0.9573948577,OK,OPTIMAL,-0.868581928,OK,OPTIMAL,10,2
0.3,2000,1.1144065413,OK,OPTIMAL,-1.136204795,OK,OPTIMAL,10,2
0.2,2000,1.9230105798,OK,BEST_FE,-2.087164227,OK,BEST_FE,10,2
0.1,2000,2.4431274838,OK,OPTIMAL,-2.692912809,OK,BEST_FE,10,2
1,2000,0.008581018,OK,BEST_FE,0.008581018,OK,OPTIMAL,1,3
0.9,2000,0.1800443124,OK,OPTIMAL,-0.16478738,OK,OPTIMAL,1,3
0.8,2000,0.3238521373,OK,OPTIMAL,-0.308773493,OK,OPTIMAL,1,3
0.7,2000,0.4609756176,OK,OPTIMAL,-0.444336779,OK,OPTIMAL,1,3
0.6,2000,0.601513546,OK,OPTIMAL,-0.582558852,OK,OPTIMAL,1,3
0.5,2000,0.7437236242,OK,OPTIMAL,-0.726557227,OK,OPTIMAL,1,3
0.4,2000,0.8981937625,OK,OPTIMAL,-0.883731895,OK,OPTIMAL,1,3
0.3,2000,1.0731207667,OK,OPTIMAL,-1.055058877,OK,OPTIMAL,1,3
0.2,2000,1.2954734094,OK,OPTIMAL,-1.270020819,OK,OPTIMAL,1,3
0.1,2000,1.6156274016,OK,OPTIMAL,-1.581298386,OK,OPTIMAL,1,3
1,2000,-0.028692195,OK,BEST_FE,-0.028692195,OK,BEST_FE,2,3
0.9,2000,0.141840279,OK,OPTIMAL,-0.206120976,OK,OPTIMAL,2,3
0.8,2000,0.2803957944,OK,OPTIMAL,-0.349357215,OK,OPTIMAL,2,3
0.7,2000,0.4129965257,OK,OPTIMAL,-0.478355299,OK,OPTIMAL,2,3
0.6,2000,0.5454220885,OK,OPTIMAL,-0.607733932,OK,OPTIMAL,2,3
0.5,2000,0.6857834765,OK,OPTIMAL,-0.743157003,OK,OPTIMAL,2,3
0.4,2000,0.8427709627,OK,OPTIMAL,-0.892742333,OK,OPTIMAL,2,3
0.3,2000,1.0282396369,OK,OPTIMAL,-1.067032235,OK,OPTIMAL,2,3
0.2,2000,1.2715132684,OK,OPTIMAL,-1.28251218,OK,OPTIMAL,2,3
0.1,2000,1.6149247399,OK,OPTIMAL,-1.609992437,OK,OPTIMAL,2,3
1,2000,-0.003431402,OK,BEST_FE,-0.003431402,OK,BEST_FE,3,3
0.9,2000,0.1634939391,OK,OPTIMAL,-0.174621047,OK,OPTIMAL,3,3
0.8,2000,0.2981497256,OK,OPTIMAL,-0.312755024,OK,OPTIMAL,3,3
0.7,2000,0.4291994656,OK,OPTIMAL,-0.442204622,OK,OPTIMAL,3,3
0.6,2000,0.5624630875,OK,OPTIMAL,-0.569867903,OK,OPTIMAL,3,3
0.5,2000,0.6985569302,OK,OPTIMAL,-0.705442802,OK,OPTIMAL,3,3
0.4,2000,0.8491168419,OK,OPTIMAL,-0.855173891,OK,OPTIMAL,3,3
0.3,2000,1.0281100895,OK,OPTIMAL,-1.02069826,OK,OPTIMAL,3,3
0.2,2000,1.2513244206,OK,OPTIMAL,-1.227180247,OK,OPTIMAL,3,3
0.1,2000,1.5838946824,OK,OPTIMAL,-1.552384617,OK,OPTIMAL,3,3
1,2000,0.0088679367,OK,OPTIMAL,0.0088679367,OK,BEST_FE,4,3
0.9,2000,0.1739952246,OK,OPTIMAL,-0.161204531,OK,OPTIMAL,4,3
0.8,2000,0.3145891266,OK,OPTIMAL,-0.302893977,OK,OPTIMAL,4,3
0.7,2000,0.4487601644,OK,OPTIMAL,-0.437318596,OK,OPTIMAL,4,3
0.6,2000,0.5823292025,OK,OPTIMAL,-0.568789881,OK,OPTIMAL,4,3
0.5,2000,0.7228283216,OK,OPTIMAL,-0.705112099,OK,OPTIMAL,4,3
0.4,2000,0.878274937,OK,OPTIMAL,-0.854219723,OK,OPTIMAL,4,3
0.3,2000,1.0577241419,OK,OPTIMAL,-1.025287164,OK,OPTIMAL,4,3
0.2,2000,1.2733920427,OK,OPTIMAL,-1.231459549,OK,OPTIMAL,4,3
0.1,2000,1.5861443274,OK,OPTIMAL,-1.523732004,OK,OPTIMAL,4,3
1,2000,-0.02423713,OK,BEST_FE,-0.02423713,OK,BEST_FE,5,3
0.9,2000,0.1484885801,OK,OPTIMAL,-0.197216303,OK,OPTIMAL,5,3
0.8,2000,0.2880998616,OK,OPTIMAL,-0.338367131,OK,OPTIMAL,5,3
0.7,2000,0.4206632811,OK,OPTIMAL,-0.470777107,OK,OPTIMAL,5,3
0.6,2000,0.5545626791,OK,OPTIMAL,-0.602027639,OK,OPTIMAL,5,3
0.5,2000,0.6930599045,OK,OPTIMAL,-0.741547707,OK,OPTIMAL,5,3
0.4,2000,0.8453480419,OK,OPTIMAL,-0.895320415,OK,OPTIMAL,5,3
0.3,2000,1.0254553266,OK,OPTIMAL,-1.070223304,OK,OPTIMAL,5,3
0.2,2000,1.2497337888,OK,OPTIMAL,-1.291056388,OK,OPTIMAL,5,3
0.1,2000,1.5792250526,OK,OPTIMAL,-1.625341064,OK,OPTIMAL,5,3
1,2000,-0.021159629,OK,BEST_FE,-0.021159629,OK,BEST_FE,6,3
0.9,2000,0.1515814466,OK,OPTIMAL,-0.187708161,OK,OPTIMAL,6,3
0.8,2000,0.2924018015,OK,OPTIMAL,-0.327262686,OK,OPTIMAL,6,3
0.7,2000,0.4273946492,OK,OPTIMAL,-0.46244326,OK,OPTIMAL,6,3
0.6,2000,0.5629308532,OK,OPTIMAL,-0.599458481,OK,OPTIMAL,6,3
0.5,2000,0.7025727075,OK,OPTIMAL,-0.744871332,OK,OPTIMAL,6,3
0.4,2000,0.8491753465,OK,OPTIMAL,-0.900179835,OK,OPTIMAL,6,3
0.3,2000,1.0165990042,OK,OPTIMAL,-1.075594321,OK,OPTIMAL,6,3
0.2,2000,1.2206899325,OK,OPTIMAL,-1.292878428,OK,OPTIMAL,6,3
0.1,2000,1.5242650033,OK,OPTIMAL,-1.62239415,OK,OPTIMAL,6,3
1,2000,-0.012000559,OK,OPTIMAL,-0.012000559,OK,BEST_FE,7,3
0.9,2000,0.1539940859,OK,OPTIMAL,-0.182205902,OK,OPTIMAL,7,3
0.8,2000,0.289977712,OK,OPTIMAL,-0.31944225,OK,OPTIMAL,7,3
0.7,2000,0.4217765676,OK,OPTIMAL,-0.452198994,OK,OPTIMAL,7,3
0.6,2000,0.5575785205,OK,OPTIMAL,-0.585690389,OK,OPTIMAL,7,3
0.5,2000,0.6990879474,OK,OPTIMAL,-0.723104987,OK,OPTIMAL,7,3
0.4,2000,0.8514237274,OK,OPTIMAL,-0.869248858,OK,OPTIMAL,7,3
0.3,2000,1.0228675421,OK,OPTIMAL,-1.032074016,OK,OPTIMAL,7,3
0.2,2000,1.2351921619,OK,OPTIMAL,-1.2373033,OK,OPTIMAL,7,3
0.1,2000,1.5665173691,OK,OPTIMAL,-1.552749464,OK,OPTIMAL,7,3
1,2000,0.003109411,OK,BEST_FE,0.003109411,OK,OPTIMAL,8,3
0.9,2000,0.1755713621,OK,OPTIMAL,-0.166412985,OK,OPTIMAL,8,3
0.8,2000,0.3132889716,OK,OPTIMAL,-0.302495013,OK,OPTIMAL,8,3
0.7,2000,0.4430344653,OK,OPTIMAL,-0.431611081,OK,OPTIMAL,8,3
0.6,2000,0.5744021755,OK,OPTIMAL,-0.562826818,OK,OPTIMAL,8,3
0.5,2000,0.7081502227,OK,OPTIMAL,-0.701917244,OK,OPTIMAL,8,3
0.4,2000,0.8549053239,OK,OPTIMAL,-0.856738369,OK,OPTIMAL,8,3
0.3,2000,1.0251796404,OK,OPTIMAL,-1.031127012,OK,OPTIMAL,8,3
0.2,2000,1.2429377952,OK,OPTIMAL,-1.254982113,OK,OPTIMAL,8,3
0.1,2000,1.5751372299,OK,OPTIMAL,-1.595758891,OK,OPTIMAL,8,3
1,2000,-0.025113898,OK,BEST_FE,-0.025113898,OK,BEST_FE,9,3
0.9,2000,0.1397399644,OK,OPTIMAL,-0.188640997,OK,OPTIMAL,9,3
0.8,2000,0.2719973758,OK,OPTIMAL,-0.321768397,OK,OPTIMAL,9,3
0.7,2000,0.3978176907,OK,OPTIMAL,-0.448234779,OK,OPTIMAL,9,3
0.6,2000,0.5256561596,OK,OPTIMAL,-0.575805765,OK,OPTIMAL,9,3
0.5,2000,0.6587268143,OK,OPTIMAL,-0.708959343,OK,OPTIMAL,9,3
0.4,2000,0.8038122567,OK,OPTIMAL,-0.854146789,OK,OPTIMAL,9,3
0.3,2000,0.9698627034,OK,OPTIMAL,-1.019780207,OK,OPTIMAL,9,3
0.2,2000,1.1789181298,OK,OPTIMAL,-1.230996777,OK,OPTIMAL,9,3
0.1,2000,1.4932316583,OK,OPTIMAL,-1.555299411,OK,OPTIMAL,9,3
1,2000,-0.003793176,OK,BEST_FE,-0.003793176,OK,BEST_FE,10,3
0.9,2000,0.1630720303,OK,OPTIMAL,-0.169899596,OK,OPTIMAL,10,3
0.8,2000,0.2992600896,OK,OPTIMAL,-0.308092057,OK,OPTIMAL,10,3
0.7,2000,0.4269233546,OK,OPTIMAL,-0.438367597,OK,OPTIMAL,10,3
0.6,2000,0.5579081182,OK,OPTIMAL,-0.570043616,OK,OPTIMAL,10,3
0.5,2000,0.6967033864,OK,OPTIMAL,-0.704290122,OK,OPTIMAL,10,3
0.4,2000,0.8484795831,OK,OPTIMAL,-0.849220794,OK,OPTIMAL,10,3
0.3,2000,1.0179325021,OK,OPTIMAL,-1.0166367,OK,OPTIMAL,10,3
0.2,2000,1.2309026289,OK,OPTIMAL,-1.233462292,OK,OPTIMAL,10,3
