p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
1,10000,0.0003352038,OK,BEST_FE,0.0003352038,OK,BEST_FE,1,1
0.9,10000,0.1324835582,OK,OPTIMAL,-0.131606254,OK,OPTIMAL,1,1
0.8,10000,0.2515898262,OK,OPTIMAL,-0.250038313,OK,OPTIMAL,1,1
0.7,10000,0.364093556,OK,OPTIMAL,-0.36150003,OK,OPTIMAL,1,1
0.6,10000,0.4786267802,OK,OPTIMAL,-0.476156945,OK,OPTIMAL,1,1
0.5,10000,0.5944009141,OK,OPTIMAL,-0.594308588,OK,OPTIMAL,1,1
0.4,10000,0.7229988572,OK,OPTIMAL,-0.725079394,OK,OPTIMAL,1,1
0.3,10000,0.8681458531,OK,OPTIMAL,-0.871868617,OK,OPTIMAL,1,1
0.2,10000,1.0508954772,OK,OPTIMAL,-1.053543505,OK,OPTIMAL,1,1
0.1,10000,1.3185649178,OK,OPTIMAL,-1.320378943,OK,OPTIMAL,1,1
1,10000,-0.006044352,OK,BEST_FE,-0.006044352,OK,OPTIMAL,2,1
0.9,10000,0.1244260149,OK,OPTIMAL,-0.139313581,OK,OPTIMAL,2,1
0.8,10000,0.2409223698,OK,OPTIMAL,-0.254969889,OK,OPTIMAL,2,1
0.7,10000,0.3503895855,OK,OPTIMAL,-0.3619974,OK,OPTIMAL,2,1
0.6,10000,0.4605681871,OK,OPTIMAL,-0.472099193,OK,OPTIMAL,2,1
0.5,10000,0.5731572602,OK,OPTIMAL,-0.584681885,OK,OPTIMAL,2,1
0.4,10000,0.7009372536,OK,OPTIMAL,-0.713947652,OK,OPTIMAL,2,1
0.3,10000,0.8482773462,OK,OPTIMAL,-0.861247199,OK,OPTIMAL,2,1
0.2,10000,1.0385886189,OK,OPTIMAL,-1.042969735,OK,OPTIMAL,2,1
0.1,10000,1.3247627239,OK,OPTIMAL,-1.310080877,OK,OPTIMAL,2,1
1,10000,0.0070976807,OK,OPTIMAL,0.0070976807,OK,BEST_FE,3,1
0.9,10000,0.1363179604,OK,OPTIMAL,-0.124746915,OK,OPTIMAL,3,1
0.8,10000,0.2531062135,OK,OPTIMAL,-0.241693331,OK,OPTIMAL,3,1
0.7,10000,0.364123439,OK,OPTIMAL,-0.352208044,OK,OPTIMAL,3,1
0.6,10000,0.476408281,OK,OPTIMAL,-0.462796487,OK,OPTIMAL,3,1
0.5,10000,0.5907375104,OK,OPTIMAL,-0.57739653,OK,OPTIMAL,3,1
