p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
1,20000,-0.005104861,OK,BEST_FEASIBLE,-0.005104861,OK,BEST_FEASIBLE,1,1
0.9,20000,0.1217315403,OK,OPTIMAL,-0.132937504,OK,OPTIMAL,1,1
0.8,20000,0.2596607985,OK,OPTIMAL,-0.270579507,OK,OPTIMAL,1,1
0.7,20000,0.3828659814,OK,OPTIMAL,-0.392683772,OK,OPTIMAL,1,1
0.6,20000,0.5295125589,OK,OPTIMAL,-0.538238622,OK,OPTIMAL,1,1
0.5,20000,0.6667731037,OK,OPTIMAL,-0.676981635,OK,OPTIMAL,1,1
0.4,20000,0.8154949173,OK,OPTIMAL,-0.827956722,OK,OPTIMAL,1,1
0.3,20000,0.9873596085,OK,OPTIMAL,-0.99942815,OK,OPTIMAL,1,1
0.2,20000,1.2044051941,OK,OPTIMAL,-1.21172023,OK,OPTIMAL,1,1
0.1,20000,1.5260602815,OK,BEST_FEASIBLE,-1.533248897,OK,BEST_FEASIBLE,1,1
1,20000,-0.006514814,OK,BEST_FE,-0.006514814,OK,BEST_FEASIBLE,2,1
0.9,20000,0.1207611125,OK,OPTIMAL,-0.134745185,OK,OPTIMAL,2,1
0.8,20000,0.2585529857,OK,OPTIMAL,-0.272197872,OK,OPTIMAL,2,1
0.7,20000,0.3803536465,OK,OPTIMAL,-0.393040082,OK,OPTIMAL,2,1
0.6,20000,0.5241953073,OK,OPTIMAL,-0.536419338,OK,OPTIMAL,2,1
0.5,20000,0.6604761188,OK,OPTIMAL,-0.673502932,OK,OPTIMAL,2,1
0.4,20000,0.8092889842,OK,OPTIMAL,-0.823547556,OK,OPTIMAL,2,1
0.3,20000,0.9837548752,OK,OPTIMAL,-0.998105049,OK,OPTIMAL,2,1
0.2,20000,1.2038881862,OK,OPTIMAL,-1.214875708,OK,OPTIMAL,2,1
0.1,20000,1.5326189715,OK,OPTIMAL,-1.532269244,OK,BEST_FEASIBLE,2,1
1,20000,0.007444203,OK,OPTIMAL,0.007444203,OK,OPTIMAL,3,1
0.9,20000,0.1333411746,OK,OPTIMAL,-0.120624789,OK,BEST_FEASIBLE,3,1
0.8,20000,0.2705203926,OK,OPTIMAL,-0.259373638,OK,OPTIMAL,3,1
0.7,20000,0.393048311,OK,OPTIMAL,-0.381608739,OK,OPTIMAL,3,1
0.6,20000,0.5381563972,OK,OPTIMAL,-0.524988792,OK,OPTIMAL,3,1
0.5,20000,0.6759692324,OK,OPTIMAL,-0.66109959,OK,OPTIMAL,3,1
0.4,20000,0.8270936183,OK,OPTIMAL,-0.809417401,OK,OPTIMAL,3,1
0.3,20000,1.003458989,OK,OPTIMAL,-0.980986654,OK,OPTIMAL,3,1
0.2,20000,1.2234092637,OK,OPTIMAL,-1.192735931,OK,OPTIMAL,3,1
0.1,20000,1.5454976102,OK,BEST_FEASIBLE,-1.51111503,OK,BEST_FEASIBLE,3,1
1,20000,0.0035506795,OK,OPTIMAL,0.0035506795,OK,OPTIMAL,4,1
0.9,20000,0.1306276641,OK,OPTIMAL,-0.122975149,OK,OPTIMAL,4,1
0.8,20000,0.2695429263,OK,OPTIMAL,-0.260394223,OK,OPTIMAL,4,1
0.7,20000,0.3927614996,OK,OPTIMAL,-0.382713927,OK,OPTIMAL,4,1
0.6,20000,0.5369992661,OK,OPTIMAL,-0.52747902,OK,OPTIMAL,4,1
0.5,20000,0.6731933727,OK,OPTIMAL,-0.666074654,OK,OPTIMAL,4,1
0.4,20000,0.8209233515,OK,OPTIMAL,-0.817597801,OK,OPTIMAL,4,1
0.3,20000,0.992880446,OK,OPTIMAL,-0.992465466,OK,OPTIMAL,4,1
0.2,20000,1.2073195582,OK,OPTIMAL,-1.208943425,OK,OPTIMAL,4,1
0.1,20000,1.5256921839,OK,BEST_FEASIBLE,-1.523678265,OK,BEST_FEASIBLE,4,1
1,20000,0.0065200429,OK,OPTIMAL,0.0065200429,OK,OPTIMAL,5,1
0.9,20000,0.131157558,OK,OPTIMAL,-0.11890935,OK,OPTIMAL,5,1
0.8,20000,0.2674526692,OK,OPTIMAL,-0.255122793,OK,OPTIMAL,5,1
0.7,20000,0.3888592146,OK,OPTIMAL,-0.376314513,OK,OPTIMAL,5,1
0.6,20000,0.533283055,OK,OPTIMAL,-0.519940221,OK,OPTIMAL,5,1
0.5,20000,0.6693226995,OK,OPTIMAL,-0.656283564,OK,OPTIMAL,5,1
0.4,20000,0.8170405222,OK,OPTIMAL,-0.804386639,OK,OPTIMAL,5,1
0.3,20000,0.9886498099,OK,OPTIMAL,-0.974766749,OK,OPTIMAL,5,1
0.2,20000,1.2008325548,OK,OPTIMAL,-1.184902807,OK,OPTIMAL,5,1
0.1,20000,1.5203080331,OK,BEST_FEASIBLE,-1.496051883,OK,BEST_FEASIBLE,5,1
1,20000,-0.007299319,OK,BEST_FEASIBLE,-0.007299319,OK,BEST_FEASIBLE,6,1
0.9,20000,0.12163211,OK,OPTIMAL,-0.134053812,OK,OPTIMAL,6,1
0.8,20000,0.2599777828,OK,OPTIMAL,-0.270863636,OK,OPTIMAL,6,1
0.7,20000,0.3828429896,OK,OPTIMAL,-0.391944156,OK,OPTIMAL,6,1
0.6,20000,0.5265323507,OK,OPTIMAL,-0.536963382,OK,OPTIMAL,6,1
0.5,20000,0.6618016554,OK,OPTIMAL,-0.676375611,OK,OPTIMAL,6,1
0.4,20000,0.8079851118,OK,OPTIMAL,-0.82917077,OK,OPTIMAL,6,1
0.3,20000,0.9778606434,OK,OPTIMAL,-1.005932806,OK,OPTIMAL,6,1
0.2,20000,1.1944720513,OK,OPTIMAL,-1.224950363,OK,OPTIMAL,6,1
0.1,20000,1.5139333726,OK,BEST_FEASIBLE,-1.547357923,OK,BEST_FEASIBLE,6,1
1,20000,-0.004656847,OK,BEST_FEASIBLE,-0.004656847,OK,BEST_FEASIBLE,7,1
0.9,20000,0.1240409429,OK,OPTIMAL,-0.133725318,OK,OPTIMAL,7,1
0.8,20000,0.2633078736,OK,OPTIMAL,-0.272024742,OK,OPTIMAL,7,1
0.7,20000,0.386759893,OK,OPTIMAL,-0.397828853,OK,OPTIMAL,7,1
0.6,20000,0.5338991632,OK,OPTIMAL,-0.543000447,OK,OPTIMAL,7,1
0.5,20000,0.6725065306,OK,OPTIMAL,-0.681823301,OK,OPTIMAL,7,1
0.4,20000,0.8238566575,OK,OPTIMAL,-0.833446458,OK,OPTIMAL,7,1
0.3,20000,1.0000816065,OK,OPTIMAL,-1.008294516,OK,OPTIMAL,7,1
0.2,20000,1.2194901025,OK,OPTIMAL,-1.22509449,OK,OPTIMAL,7,1
0.1,20000,1.5375396968,OK,BEST_FEASIBLE,-1.548430233,OK,BEST_FEASIBLE,7,1
1,20000,0.0002780008,OK,BEST_FEASIBLE,0.0002780008,OK,OPTIMAL,8,1
0.9,20000,0.1254436839,OK,OPTIMAL,-0.125335117,OK,OPTIMAL,8,1
0.8,20000,0.2622457216,OK,OPTIMAL,-0.260695027,OK,OPTIMAL,8,1
0.7,20000,0.3830210879,OK,OPTIMAL,-0.381336685,OK,OPTIMAL,8,1
0.6,20000,0.5269071214,OK,OPTIMAL,-0.52528972,OK,OPTIMAL,8,1
0.5,20000,0.6625671013,OK,OPTIMAL,-0.662003176,OK,OPTIMAL,8,1
0.4,20000,0.8093988015,OK,OPTIMAL,-0.81053199,OK,OPTIMAL,8,1
0.3,20000,0.978995297,OK,OPTIMAL,-0.981108928,OK,OPTIMAL,8,1
0.2,20000,1.1923496267,OK,OPTIMAL,-1.195388531,OK,OPTIMAL,8,1
0.1,20000,1.5114488734,OK,BEST_FEASIBLE,-1.512221564,OK,BEST_FEASIBLE,8,1
1,20000,0.0095404242,OK,OPTIMAL,0.0095404242,OK,OPTIMAL,9,1
0.9,20000,0.1361433506,OK,OPTIMAL,-0.117753921,OK,OPTIMAL,9,1
0.8,20000,0.2721016141,OK,OPTIMAL,-0.254989291,OK,OPTIMAL,9,1
0.7,20000,0.3960490226,OK,OPTIMAL,-0.377410881,OK,OPTIMAL,9,1
0.6,20000,0.5404023438,OK,OPTIMAL,-0.522034097,OK,OPTIMAL,9,1
0.5,20000,0.6775756266,OK,OPTIMAL,-0.658501788,OK,OPTIMAL,9,1
0.4,20000,0.8278554115,OK,OPTIMAL,-0.807605345,OK,OPTIMAL,9,1
0.3,20000,1.0009659745,OK,OPTIMAL,-0.980053927,OK,OPTIMAL,9,1
0.2,20000,1.2159382324,OK,OPTIMAL,-1.194220388,OK,OPTIMAL,9,1
0.1,20000,1.5358993166,OK,BEST_FEASIBLE,-1.512251103,OK,BEST_FEASIBLE,9,1
1,20000,-0.006598945,OK,BEST_FEASIBLE,-0.006598945,OK,BEST_FEASIBLE,10,1
0.9,20000,0.1190491614,OK,BEST_FEASIBLE,-0.132493057,OK,OPTIMAL,10,1
0.8,20000,0.2564586299,OK,OPTIMAL,-0.269662258,OK,OPTIMAL,10,1
0.7,20000,0.3777325449,OK,OPTIMAL,-0.39103165,OK,OPTIMAL,10,1
0.6,20000,0.5218245761,OK,OPTIMAL,-0.535079854,OK,OPTIMAL,10,1
0.5,20000,0.6588949844,OK,OPTIMAL,-0.67209499,OK,OPTIMAL,10,1
0.4,20000,0.8070132649,OK,OPTIMAL,-0.820117337,OK,OPTIMAL,10,1
0.3,20000,0.9786073993,OK,OPTIMAL,-0.991509158,OK,OPTIMAL,10,1
0.2,20000,1.1937316817,OK,OPTIMAL,-1.206723022,OK,OPTIMAL,10,1
0.1,20000,1.5121653001,OK,BEST_FEASIBLE,-1.524287408,OK,BEST_FEASIBLE,10,1
1,20000,-0.005104861,OK,BEST_F,-0.005104861,OK,BEST_FEASIBLE,1,2
0.9,20000,0.123785027,OK,BEST_F,-0.134511837,OK,BEST_FEASIBLE,1,2
0.8,20000,0.4986077797,OK,FAILED,-0.230520143,OK,OPTIMAL,1,2
0.7,20000,0.6325945617,OK,FAILED,-0.32281786,OK,OPTIMAL,1,2
0.6,20000,0.7599444433,OK,FAILED,-0.412294619,OK,OPTIMAL,1,2
0.5,20000,0.8927906204,OK,FAILED,-0.515002798,OK,OPTIMAL,1,2
0.4,20000,1.0486488178,OK,OPTIMA,-0.981309418,OK,OPTIMAL,1,2
0.3,20000,1.1891632508,OK,FAILED,-1.154502726,OK,OPTIMAL,1,2
0.2,20000,1.3815283996,OK,FAILED,-1.483173877,OK,OPTIMAL,1,2
0.1,20000,1.5468535286,OK,FAILED,-3.13378556,OK,BEST_FEASIBLE,1,2
1,20000,-0.006514814,OK,BEST_F,-0.006514814,OK,BEST_FE,2,2
0.9,20000,0.1222447402,OK,OPTIMA,-0.13661188,OK,BEST_FE,2,2
0.8,20000,0.4485251313,OK,FAILED,-0.229551184,OK,OPTIMAL,2,2
0.7,20000,0.5818387228,OK,FAILED,-0.324766579,OK,OPTIMAL,2,2
0.6,20000,0.7079294205,OK,FAILED,-0.417413498,OK,OPTIMAL,2,2
0.5,20000,0.8386231314,OK,BEST_F,-0.51291458,OK,OPTIMAL,2,2
0.4,20000,0.9664606005,OK,FAILED,-1.010247985,OK,OPTIMAL,2,2
0.3,20000,1.1242020132,OK,FAILED,-1.166629619,OK,OPTIMAL,2,2
0.2,20000,1.3271587693,OK,FAILED,-1.368600547,OK,OPTIMAL,2,2
0.1,20000,1.4702650802,OK,FAILED,-1.821857246,OK,OPTIMAL,2,2
1,20000,0.007444203,OK,OPTIMA,0.007444203,OK,OPTIMAL,3,2
0.9,20000,0.1353934846,OK,BEST_F,-0.122794468,OK,BEST_FEASIBLE,3,2
0.8,20000,0.437932064,OK,FAILED,-0.221096429,OK,OPTIMAL,3,2
0.7,20000,0.5724856059,OK,OPTIMA,-0.305729188,OK,OPTIMAL,3,2
0.6,20000,0.6967256508,OK,FAILED,-0.407136751,OK,OPTIMAL,3,2
0.5,20000,0.8256391555,OK,FAILED,-0.494319568,OK,OPTIMAL,3,2
0.4,20000,0.9696513155,OK,FAILED,-0.968412017,OK,OPTIMAL,3,2
0.3,20000,1.1302619653,OK,FAILED,-1.127971611,OK,OPTIMAL,3,2
0.2,20000,1.3293128536,OK,FAILED,-1.326216497,OK,OPTIMAL,3,2
0.1,20000,1.476397511,OK,FAILED,-3.106281072,OK,BEST_FEASIBLE,3,2
1,20000,0.0035506795,OK,OPTIMA,0.0035506795,OK,OPTIMAL,4,2
0.9,20000,0.1325139307,OK,BEST_F,-0.124760069,OK,BEST_FEASIBLE,4,2
0.8,20000,0.4289323169,OK,BEST_F,-0.220852989,OK,OPTIMAL,4,2
0.7,20000,0.5618972996,OK,BEST_F,-0.302042842,OK,OPTIMAL,4,2
0.6,20000,0.6879846014,OK,OPTIMA,-0.673487355,OK,OPTIMAL,4,2
0.5,20000,0.8215669633,OK,OPTIMA,-0.80797015,OK,OPTIMAL,4,2
0.4,20000,0.9581951778,OK,OPTIMA,-0.949914429,OK,OPTIMAL,4,2
0.3,20000,1.1162612285,OK,OPTIMA,-1.110344622,OK,OPTIMAL,4,2
0.2,20000,1.3156996518,OK,OPTIMA,-1.314595515,OK,OPTIMAL,4,2
0.1,20000,1.7316197128,OK,OPTIMA,-2.813777465,OK,BEST_FEASIBLE,4,2
1,20000,0.0065200429,OK,OPTIMA,0.0065200429,OK,OPTIMAL,5,2
0.9,20000,0.1330972399,OK,BEST_F,-0.120793868,OK,BEST_FE,5,2
0.8,20000,0.4511418617,OK,FAILED,-0.221615412,OK,OPTIMAL,5,2
0.7,20000,0.5845953663,OK,FAILED,-0.303605783,OK,OPTIMAL,5,2
0.6,20000,0.7101470471,OK,FAILED,-0.408506652,OK,OPTIMAL,5,2
0.5,20000,0.8423542634,OK,FAILED,-0.488082097,OK,OPTIMAL,5,2
0.4,20000,0.9740970914,OK,FAILED,-0.977386037,OK,OPTIMAL,5,2
0.3,20000,1.1312302414,OK,FAILED,-1.137335955,OK,OPTIMAL,5,2
0.2,20000,1.4813292379,OK,FAILED,-1.322371286,OK,OPTIMAL,5,2
0.1,20000,1.4800496289,OK,FAILED,-1.524748668,OK,OPTIMAL,5,2
1,20000,-0.007299319,OK,BEST_F,-0.007299319,OK,BEST_FEASIBLE,6,2
0.9,20000,0.1232145906,OK,BEST_F,-0.135610825,OK,BEST_FEASIBLE,6,2
0.8,20000,0.4538380084,OK,FAILED,-0.232295078,OK,OPTIMAL,6,2
0.7,20000,0.5977021217,OK,OPTIMA,-0.327510839,OK,OPTIMAL,6,2
0.6,20000,0.7222534391,OK,OPTIMA,-0.401532585,OK,OPTIMAL,6,2
0.5,20000,0.8492904015,OK,FAILED,-0.499189147,OK,OPTIMAL,6,2
0.4,20000,0.9997631148,OK,OPTIMA,-0.970465878,OK,OPTIMAL,6,2
0.3,20000,1.1444131784,OK,FAILED,-1.132665094,OK,OPTIMAL,6,2
0.2,20000,1.3393357991,OK,FAILED,-1.342115497,OK,OPTIMAL,6,2
0.1,20000,1.4925133743,OK,FAILED,-2.869433682,OK,BEST_FEASIBLE,6,2
1,20000,-0.004656847,OK,BEST_F,-0.004656847,OK,BEST_FE,7,2
0.9,20000,0.1258509554,OK,BEST_F,-0.135389881,OK,BEST_FE,7,2
0.8,20000,0.4149505486,OK,BEST_F,-0.235238129,OK,OPTIMAL,7,2
0.7,20000,0.5457876317,OK,BEST_F,-0.318244608,OK,OPTIMAL,7,2
0.6,20000,0.6754012806,OK,OPTIMA,-0.793802607,OK,BEST_FE,7,2
0.5,20000,0.810344485,OK,OPTIMA,-0.523767033,OK,OPTIMAL,7,2
0.4,20000,0.9533659795,OK,OPTIMA,-1.065265476,OK,OPTIMAL,7,2
0.3,20000,1.1186339731,OK,OPTIMA,-1.228558187,OK,OPTIMAL,7,2
0.2,20000,1.4341158673,OK,OPTIMA,-1.428493962,OK,OPTIMAL,7,2
0.1,20000,2.7600648146,OK,BEST_F,-1.58043166,OK,OPTIMAL,7,2
1,20000,0.0002780008,OK,BEST_F,0.0002780008,OK,OPTIMAL,8,2
0.9,20000,0.1274888018,OK,BEST_F,-0.126824927,OK,BEST_FE,8,2
0.8,20000,0.417793786,OK,FAILED,-0.217368631,OK,OPTIMAL,8,2
0.7,20000,0.5478461179,OK,FAILED,-0.304433572,OK,OPTIMAL,8,2
0.6,20000,0.6737596606,OK,FAILED,-0.410738076,OK,OPTIMAL,8,2
0.5,20000,0.8017183087,OK,FAILED,-0.813890209,OK,OPTIMAL,8,2
0.4,20000,0.9433110978,OK,OPTIMA,-0.961901042,OK,OPTIMAL,8,2
0.3,20000,1.0885578866,OK,FAILED,-1.119651505,OK,OPTIMAL,8,2
0.2,20000,1.292722797,OK,OPTIMA,-1.313974683,OK,OPTIMAL,8,2
0.1,20000,1.4756000299,OK,OPTIMA,-1.730948507,OK,OPTIMAL,8,2
1,20000,0.0095404242,OK,OPTIMA,0.0095404242,OK,OPTIMAL,9,2
0.9,20000,0.137832944,OK,OPTIMA,-0.119594618,OK,BEST_FEASIBLE,9,2
0.8,20000,0.4358792489,OK,BEST_F,-0.218524234,OK,OPTIMAL,9,2
0.7,20000,0.5654006894,OK,BEST_F,-0.301685653,OK,OPTIMAL,9,2
0.6,20000,0.6923405896,OK,OPTIMA,-0.659636752,OK,OPTIMAL,9,2
0.5,20000,0.8301274351,OK,OPTIMA,-0.790313842,OK,OPTIMAL,9,2
0.4,20000,0.9656873728,OK,OPTIMA,-0.928276716,OK,OPTIMAL,9,2
0.3,20000,1.1340540885,OK,OPTIMA,-1.091731551,OK,OPTIMAL,9,2
0.2,20000,1.3211292344,OK,OPTIMA,-1.398994929,OK,OPTIMAL,9,2
0.1,20000,2.9080311174,OK,BEST_F,-2.689039071,OK,BEST_FEASIBLE,9,2
1,20000,-0.006598945,OK,BEST_F,-0.006598945,OK,BEST_FE,10,2
0.9,20000,0.1211039806,OK,BEST_F,-0.134515034,OK,BEST_FE,10,2
0.8,20000,,OK,FAILED,,OK,FAILED,10,2
0.7,20000,0.572102388,OK,FAILED,-0.317711974,OK,OPTIMAL,10,2
0.6,20000,0.6986946563,OK,FAILED,-0.413702913,OK,OPTIMAL,10,2
0.5,20000,0.8319035758,OK,FAILED,-0.501868768,OK,OPTIMAL,10,2
0.4,20000,0.9667845745,OK,FAILED,-0.970663415,OK,BEST_FE,10,2
0.3,20000,1.1226727144,OK,FAILED,-1.124673489,OK,OPTIMAL,10,2
0.2,20000,1.3221434343,OK,FAILED,-1.321027151,OK,OPTIMAL,10,2
0.1,20000,1.7534915557,OK,OPTIMA,-1.532922493,OK,OPTIMAL,10,2
1,20000,-0.005104861,OK,OPTIMAL,-0.005104861,OK,BEST_FE,1,3
0.9,20000,0.1217366419,OK,OPTIMAL,-0.132951544,OK,OPTIMAL,1,3
0.8,20000,0.2596793911,OK,OPTIMAL,-0.270619496,OK,OPTIMAL,1,3
0.7,20000,0.3831452758,OK,OPTIMAL,-0.392776869,OK,OPTIMAL,1,3
0.6,20000,0.5295471165,OK,OPTIMAL,-0.538277525,OK,OPTIMAL,1,3
0.5,20000,0.6667743315,OK,OPTIMAL,-0.67698265,OK,OPTIMAL,1,3
0.4,20000,0.8155007868,OK,OPTIMAL,-0.827962789,OK,OPTIMAL,1,3
0.3,20000,0.987362895,OK,OPTIMAL,-0.999430724,OK,OPTIMAL,1,3
0.2,20000,1.2044289524,OK,BEST_FE,-1.211762452,OK,BEST_FE,1,3
0.1,20000,1.5245488469,OK,OPTIMAL,-1.531073556,OK,OPTIMAL,1,3
1,20000,-0.006514814,OK,OPTIMAL,-0.006514814,OK,BEST_FE,2,3
0.9,20000,0.1207619362,OK,OPTIMAL,-0.134746363,OK,OPTIMAL,2,3
0.8,20000,0.2585697904,OK,OPTIMAL,-0.272233017,OK,OPTIMAL,2,3
0.7,20000,0.3807701532,OK,OPTIMAL,-0.393128265,OK,OPTIMAL,2,3
0.6,20000,0.5242304277,OK,OPTIMAL,-0.536458043,OK,OPTIMAL,2,3
0.5,20000,0.6604766171,OK,OPTIMAL,-0.67350403,OK,OPTIMAL,2,3
0.4,20000,0.8092955087,OK,OPTIMAL,-0.82355426,OK,OPTIMAL,2,3
0.3,20000,0.9837587495,OK,OPTIMAL,-0.99810849,OK,OPTIMAL,2,3
0.2,20000,1.2039041596,OK,BEST_FE,-1.214939483,OK,BEST_FE,2,3
0.1,20000,1.5329293536,OK,BEST_FE,-1.532021542,OK,BEST_FE,2,3
1,20000,0.007444203,OK,OPTIMAL,0.007444203,OK,OPTIMAL,3,3
0.9,20000,0.1333363346,OK,OPTIMAL,-0.120545205,OK,BEST_FE,3,3
0.8,20000,0.2705620179,OK,OPTIMAL,-0.259430222,OK,OPTIMAL,3,3
0.7,20000,0.3931350949,OK,OPTIMAL,-0.381695643,OK,OPTIMAL,3,3
0.6,20000,0.53819124,OK,OPTIMAL,-0.525025933,OK,OPTIMAL,3,3
0.5,20000,0.6759800993,OK,OPTIMAL,-0.66110049,OK,OPTIMAL,3,3
0.4,20000,0.8271006741,OK,OPTIMAL,-0.809423296,OK,OPTIMAL,3,3
0.3,20000,1.0034625724,OK,OPTIMAL,-0.980989377,OK,OPTIMAL,3,3
0.2,20000,1.2234499057,OK,BEST_FE,-1.192796957,OK,BEST_FE,3,3
0.1,20000,1.5449126273,OK,BEST_FE,-1.508967534,OK,OPTIMAL,3,3
1,20000,0.0035506795,OK,OPTIMAL,0.0035506795,OK,OPTIMAL,4,3
0.9,20000,0.1306161539,OK,OPTIMAL,-0.122975947,OK,OPTIMAL,4,3
0.8,20000,0.2696223773,OK,OPTIMAL,-0.260471731,OK,OPTIMAL,4,3
0.7,20000,0.3928459419,OK,OPTIMAL,-0.382798863,OK,OPTIMAL,4,3
0.6,20000,0.5370324137,OK,OPTIMAL,-0.527519477,OK,OPTIMAL,4,3
0.5,20000,0.673191735,OK,OPTIMAL,-0.666083421,OK,OPTIMAL,4,3
0.4,20000,0.8209291434,OK,OPTIMAL,-0.817604183,OK,OPTIMAL,4,3
0.3,20000,0.9928834372,OK,OPTIMAL,-0.992468668,OK,OPTIMAL,4,3
0.2,20000,1.2116439924,OK,BEST_FE,-1.209009512,OK,OPTIMAL,4,3
0.1,20000,1.5235616274,OK,OPTIMAL,-1.521039944,OK,OPTIMAL,4,3
1,20000,0.0065200429,OK,OPTIMAL,0.0065200429,OK,OPTIMAL,5,3
