p,maxb,k,minb,group
1,0.0079565859,2000,0.0079565859,1
0.9,0.3017019437,2000,-0.256463725,1
0.8,0.4420522528,2000,-0.395098374,1
0.7,0.5658224826,2000,-0.520005398,1
0.6,0.6026594306,2000,-0.510734686,1
0.5,0.7265973228,2000,-0.636396393,1
0.4,0.8589397389,2000,-0.767806776,1
0.3,1.0135799195,2000,-0.967892393,1
0.2,1.2941205066,2000,-1.506516196,1
0.1,2.1839817244,2000,-1.646674637,1
1,-0.026608419,2000,-0.026608419,2
0.9,0.2741932676,2000,-0.19096747,2
0.8,0.405993245,2000,-0.445126395,2
0.7,0.4453304428,2000,-0.56618153,2
0.6,0.5624736424,2000,-0.684718967,2
0.5,0.6791884419,2000,-0.905578199,2
0.4,0.8156710395,2000,-1.032747589,2
0.3,0.9696958711,2000,-1.02803562,2
0.2,1.1739594711,2000,-1.353406447,2
0.1,2.2082379766,2000,-2.183096128,2
1,-0.0031332,2000,-0.0031332,3
0.9,0.2745447153,2000,-0.161721793,3
0.8,0.4049928428,2000,-0.442163608,3
0.7,0.5267060209,2000,-0.5631735,3
0.6,0.5564051858,2000,-0.557657671,3
0.5,0.6745849226,2000,-0.690037871,3
0.4,0.8011497658,2000,-0.814383581,3
0.3,1.7785852716,2000,-1.036767221,3
0.2,1.894885675,2000,-1.943078378,3
0.1,2.0454778917,2000,-2.084237036,3
1,0.0083935192,2000,0.0083935192,4
0.9,0.2527644145,2000,-0.259348875,4
0.8,0.3874898425,2000,-0.396132841,4
0.7,0.4135696009,2000,-0.520926537,4
0.6,0.5338394249,2000,-0.546775049,4
0.5,0.7227944959,2000,-0.75215653,4
0.4,1.1337884381,2000,-0.895327884,4
0.3,1.429703229,2000,-1.615694099,4
0.2,1.5554386407,2000,-1.733370364,4
0.1,1.7033047458,2000,-1.878679526,4
1,-0.022387324,2000,-0.022387324,5
0.9,0.2970247932,2000,-0.182669744,5
0.8,0.433792684,2000,-0.459740429,5
0.7,0.4708709103,2000,-0.58079617,5
0.6,0.5888206277,2000,-0.694881201,5
0.5,0.7075730659,2000,-0.945998726,5
0.4,0.8389791812,2000,-0.96181313,5
0.3,0.9864111232,2000,-1.22319161,5
0.2,1.1767821181,2000,-1.249895699,5
0.1,2.3663725373,2000,-2.379721581,5
1,-0.01943484,2000,-0.01943484,6
0.9,0.242586989,2000,-0.300824506,6
0.8,0.3795719596,2000,-0.434713508,6
0.7,0.5027659836,2000,-0.557251611,6
0.6,0.6286321433,2000,-0.675681059,6
0.5,0.7176217685,2000,-0.715796232,6
0.4,0.8472854866,2000,-0.852156132,6
0.3,1.5037587017,2000,-1.007300887,6
0.2,1.6234390032,2000,-1.181864806,6
0.1,1.7671498269,2000,-1.965724379,6
1,-0.011359335,2000,-0.011359335,7
0.9,0.2506511155,2000,-0.270033114,7
0.8,0.3864338902,2000,-0.404174897,7
0.7,0.5083109275,2000,-0.524760291,7
0.6,0.5291500479,2000,-0.552081885,7
0.5,0.7314360202,2000,-0.671431435,7
0.4,0.8599491681,2000,-0.877163703,7
0.3,1.5797427562,2000,-1.020475,7
0.2,1.6993528326,2000,-1.695802064,7
0.1,1.8477397569,2000,-1.432446039,7
1,0.0029103642,2000,0.0029103642,8
0.9,0.2782709311,2000,-0.259664238,8
0.8,0.4160512838,2000,-0.393506468,8
0.7,0.5351540974,2000,-0.510485472,8
0.6,0.5627496853,2000,-0.624388687,8
0.5,0.683499307,2000,-0.702429602,8
0.4,1.2531884147,2000,-0.842128377,8
0.3,0.9536558455,2000,-1.494871926,8
0.2,1.8702389228,2000,-1.57592177,8
0.1,2.0155418322,2000,-1.726026916,8
1,-0.02296657,2000,-0.02296657,9
0.9,0.2415660651,2000,-0.296882839,9
0.8,0.3717282947,2000,-0.427716461,9
0.7,0.486334731,2000,-0.541792337,9
0.6,0.5159635394,2000,-0.766205557,9
0.5,0.6281470181,2000,-0.765173156,9
0.4,0.7546366667,2000,-0.658901015,9
0.3,0.9709450409,2000,-0.792481209,9
0.2,1.6629926731,2000,-2.016016981,9
0.1,1.8047538856,2000,-1.224729838,9
1,-0.003433362,2000,-0.003433362,10
0.9,0.2610954257,2000,-0.286596888,10
0.8,0.3939943434,2000,-0.421001467,10
0.7,0.423132745,2000,-0.445607892,10
0.6,0.5382703508,2000,-0.662480507,10
0.5,0.655327426,2000,-0.674423827,10
0.4,0.8707608218,2000,-0.907149581,10
0.3,1.0130212829,2000,-0.945947169,10
0.2,1.7548829558,2000,-1.921566483,10
0.1,1.9012371554,2000,-2.064372276,10
