p,maxb,k,minb,group
1,0.0104362039,2000,0.0104362039,1
0.9,0.3555144717,2000,-0.288727086,1
0.8,0.5155631776,2000,-0.441913154,1
0.7,0.5700065412,2000,-0.582351928,1
0.6,0.7101585357,2000,-0.824168601,1
0.5,0.8436848576,2000,-0.85998226,1
0.4,0.9884785338,2000,-1.125231,1
0.3,1.1554865257,2000,-1.186569572,1
0.2,1.3570286261,2000,-1.5227983,1
0.1,1.7966676011,2000,-2.666713763,1
1,-0.035075812,2000,-0.035075812,2
0.9,0.3056062216,2000,-0.338325096,2
0.8,0.3750142429,2000,-0.494870931,2
0.7,0.5074269941,2000,-0.632918065,2
0.6,0.6378108393,2000,-0.765150605,2
0.5,0.7732545091,2000,-0.996898563,2
0.4,0.9185291586,2000,-1.052392913,2
0.3,1.0875625086,2000,-2.011135979,2
0.2,1.3101299646,2000,-2.158946779,2
0.1,1.7518778459,2000,-2.686324914,2
1,-0.002051902,2000,-0.002051902,3
0.9,0.3152712178,2000,-0.346397354,3
0.8,0.4626203839,2000,-0.498945807,3
0.7,0.5068955784,2000,-0.631582315,3
0.6,0.6355927733,2000,-0.757322536,3
0.5,0.8785677121,2000,-0.775210448,3
0.4,1.4624425878,2000,-0.916153361,3
0.3,1.0857899712,2000,-1.072364622,3
0.2,1.3045871702,2000,-2.200960331,3
0.1,2.6280432478,2000,-2.957486423,3
1,0.0182595775,2000,0.0182595775,4
0.9,0.2990500331,2000,-0.295894837,4
0.8,0.3628111764,2000,-0.449720409,4
0.7,0.4972548036,2000,-0.59070287,4
0.6,0.7076247381,2000,-0.630336358,4
0.5,0.8442835083,2000,-0.763563229,4
0.4,1.2995567753,2000,-0.905638996,4
0.3,1.658074283,2000,-1.179743325,4
0.2,1.798206874,2000,-2.089010295,4
0.1,2.2341236068,2000,-2.669381419,4
1,-0.02571156,2000,-0.02571156,5
0.9,0.3402880597,2000,-0.353613234,5
0.8,0.4919347708,2000,-0.506767401,5
0.7,0.5432092617,2000,-0.644916524,5
0.6,0.6750728056,2000,-0.899078317,5
0.5,0.8070102905,2000,-1.085697796,5
0.4,0.9559926241,2000,-1.184788624,5
0.3,1.1151018226,2000,-1.351458585,5
0.2,1.3145056326,2000,-2.326003089,5
0.1,3.2382196858,2000,-1.760435934,5
1,-0.01764177,2000,-0.01764177,6
0.9,0.2779527006,2000,-0.328272451,6
0.8,0.4314574993,2000,-0.479452864,6
0.7,0.5685227695,2000,-0.617816963,6
0.6,0.600326207,2000,-0.653082166,6
0.5,0.8139443764,2000,-0.795228086,6
0.4,1.2449220273,2000,-1.450087924,6
0.3,1.6925134314,2000,-1.944160248,6
0.2,1.8248470368,2000,-2.089692746,6
0.1,2.294300011,2000,-2.643757933,6
1,-0.02474405,2000,-0.02474405,7
0.9,0.2876989995,2000,-0.319825939,7
0.8,0.436638414,2000,-0.470330961,7
0.7,0.4898204973,2000,-0.606237169,7
0.6,0.6244822402,2000,-0.745756975,7
0.5,0.7582092431,2000,-0.87067425,7
0.4,0.9016717452,2000,-1.53216643,7
0.3,1.0680965712,2000,-1.98704119,7
0.2,2.1889891765,2000,-2.135418037,7
0.1,2.8265555739,2000,-1.669959278,7
1,0.0049722703,2000,0.0049722703,8
0.9,0.3169043611,2000,-0.297827989,8
0.8,0.47140793,2000,-0.44691406,8
0.7,0.6025435503,2000,-0.577474259,8
0.6,0.644516189,2000,-0.704473591,8
0.5,0.7729234899,2000,-0.676781061,8
0.4,0.9105759548,2000,-0.880886105,8
0.3,1.0720372446,2000,-1.49327035,8
0.2,1.9733191179,2000,-1.654661825,8
0.1,2.4932394122,2000,-2.019270389,8
1,-0.016555584,2000,-0.016555584,9
0.9,0.290883898,2000,-0.331543523,9
0.8,0.4362102637,2000,-0.48071443,9
0.7,0.4819251048,2000,-0.613995532,9
0.6,0.6104597331,2000,-0.863953273,9
0.5,0.7413312665,2000,-0.995771965,9
0.4,0.8820549712,2000,-1.135216309,9
0.3,1.045786428,2000,-1.291950029,9
0.2,1.2474040484,2000,-2.266999221,9
0.1,1.478398123,2000,-2.864001529,9
1,-0.000948555,2000,-0.000948555,10
0.9,0.3022409353,2000,-0.327685088,10
0.8,0.4515367718,2000,-0.478810855,10
0.7,0.499810786,2000,-0.618670646,10
0.6,0.6294644694,2000,-0.755578245,10
0.5,0.7661900319,2000,-1.01385752,10
0.4,0.9121035376,2000,-1.630497554,10
0.3,1.0783579582,2000,-2.221973958,10
0.2,1.28114959,2000,-1.136380446,10
0.1,2.5824386728,2000,-1.357082159,10
