p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
0.1,2000,2.8490955374,OK,BEST_FE,-2.027924447,OK,OPTIMAL,1,2
1,2000,-0.028692195,OK,BEST_FE,-0.028692195,OK,OPTIMAL,2,2
0.9,2000,0.3033244413,OK,BEST_FE,-0.207342125,OK,OPTIMAL,2,2
0.8,2000,0.4457071601,OK,BEST_FE,-0.488191737,OK,OPTIMAL,2,2
0.7,2000,0.494787148,OK,BEST_FE,-0.617688047,OK,OPTIMAL,2,2
0.6,2000,0.6192499501,OK,OPTIMAL,-0.738160762,OK,OPTIMAL,2,2
0.5,2000,0.7475900224,OK,OPTIMAL,-0.856080744,OK,OPTIMAL,2,2
0.4,2000,0.8932827261,OK,OPTIMAL,-1.622448418,OK,OPTIMAL,2,2
0.3,2000,1.0616708043,OK,OPTIMAL,-1.288583443,OK,OPTIMAL,2,2
0.2,2000,1.2745367512,OK,OPTIMAL,-2.227242751,OK,OPTIMAL,2,2
0.1,2000,1.4434277671,OK,OPTIMAL,-2.808844347,OK,BEST_FE,2,2
1,2000,-0.003431402,OK,BEST_FE,-0.003431402,OK,OPTIMAL,3,2
0.9,2000,0.3035387916,OK,BEST_FE,-0.33872388,OK,BEST_FE,3,2
0.8,2000,0.4462564648,OK,OPTIMAL,-0.485629852,OK,OPTIMAL,3,2
0.7,2000,0.4883984311,OK,BEST_FE,-0.613400419,OK,OPTIMAL,3,2
0.6,2000,0.6152503617,OK,BEST_FE,-0.742250005,OK,OPTIMAL,3,2
0.5,2000,0.7408922506,OK,OPTIMAL,-0.75384248,OK,BEST_FE,3,2
0.4,2000,0.8790634483,OK,OPTIMAL,-0.885884406,OK,BEST_FE,3,2
0.3,2000,1.1589537034,OK,OPTIMAL,-1.036975593,OK,OPTIMAL,3,2
0.2,2000,1.236311478,OK,OPTIMAL,-1.223399879,OK,OPTIMAL,3,2
0.1,2000,2.661742508,OK,BEST_FE,-2.743797303,OK,BEST_FE,3,2
1,2000,0.0088679367,OK,BEST_FE,0.0088679367,OK,BEST_FE,4,2
0.9,2000,0.2786483294,OK,BEST_FE,-0.286685537,OK,BEST_FE,4,2
0.8,2000,0.4258385648,OK,OPTIMAL,-0.434766901,OK,OPTIMAL,4,2
0.7,2000,0.4672283077,OK,BEST_FE,-0.476165815,OK,BEST_FE,4,2
0.6,2000,0.5974743102,OK,OPTIMAL,-0.603772272,OK,OPTIMAL,4,2
0.5,2000,0.7976757938,OK,BEST_FE,-0.826072615,OK,OPTIMAL,4,2
0.4,2000,1.2717523516,OK,BEST_FE,-0.875278855,OK,BEST_FE,4,2
0.3,2000,1.5747855538,OK,BEST_FE,-1.765065092,OK,BEST_FE,4,2
0.2,2000,1.7099693217,OK,BEST_FE,-1.894766883,OK,BEST_FE,4,2
0.1,2000,2.1210857834,OK,OPTIMAL,-2.39852486,OK,BEST_FE,4,2
1,2000,-0.02423713,OK,BEST_FE,-0.02423713,OK,OPTIMAL,5,2
0.9,2000,0.3283331876,OK,BEST_FE,-0.35425291,OK,BEST_FE,5,2
0.8,2000,0.4756606733,OK,OPTIMAL,-0.504453035,OK,BEST_FE,5,2
0.7,2000,0.523253396,OK,BEST_FE,-0.634962449,OK,OPTIMAL,5,2
