p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
1,5000,0.0144986179,OK,OPTIMAL,0.0144986179,OK,OPTIMAL,1,1
0.9,5000,0.1756040441,OK,OPTIMAL,-0.147939935,OK,OPTIMAL,1,1
0.8,5000,0.3144462453,OK,OPTIMAL,-0.28712633,OK,OPTIMAL,1,1
0.7,5000,0.4468518656,OK,OPTIMAL,-0.418446467,OK,OPTIMAL,1,1
0.6,5000,0.5806295768,OK,OPTIMAL,-0.552026026,OK,OPTIMAL,1,1
0.5,5000,0.7186045977,OK,OPTIMAL,-0.68961948,OK,OPTIMAL,1,1
0.4,5000,0.8711708758,OK,OPTIMAL,-0.841568093,OK,OPTIMAL,1,1
0.3,5000,1.0439396704,OK,OPTIMAL,-1.013607323,OK,OPTIMAL,1,1
0.2,5000,1.2627935659,OK,OPTIMAL,-1.227007119,OK,OPTIMAL,1,1
0.1,5000,1.5883740502,OK,OPTIMAL,-1.54759537,OK,OPTIMAL,1,1
1,5000,0.014498618,OK,OPTIMAL,0.0144986179,OK,OPTIMAL,1,2
0.9,5000,0.3108127752,OK,BEST_FE,-0.142971631,OK,OPTIMAL,1,2
0.8,5000,0.4562329281,OK,BEST_FE,-0.443919199,OK,BEST_FE,1,2
0.7,5000,0.5878353815,OK,OPTIMAL,-0.573520464,OK,OPTIMAL,1,2
0.6,5000,0.7162954544,OK,OPTIMAL,-0.705124549,OK,OPTIMAL,1,2
0.5,5000,0.8552257078,OK,OPTIMAL,-0.842776864,OK,OPTIMAL,1,2
0.4,5000,0.726163167,OK,BEST_FE,-0.97002711,OK,OPTIMAL,1,2
0.3,5000,2.0678933868,OK,BEST_FE,-1.134087765,OK,OPTIMAL,1,2
0.2,5000,1.3286564613,OK,OPTIMAL,-1.319309635,OK,OPTIMAL,1,2
0.1,5000,1.3627698588,OK,BEST_FE,-1.345220955,OK,BEST_FE,1,2
1,5000,0.0144986179,OK,OPTIMAL,0.0144986179,OK,OPTIMAL,1,3
0.9,5000,0.1756040682,OK,OPTIMAL,-0.147940618,OK,OPTIMAL,1,3
0.8,5000,0.3144454808,OK,OPTIMAL,-0.287134682,OK,OPTIMAL,1,3
0.7,5000,0.4468534587,OK,OPTIMAL,-0.418447121,OK,OPTIMAL,1,3
0.6,5000,0.5806343442,OK,OPTIMAL,-0.552037818,OK,OPTIMAL,1,3
0.5,5000,0.7190812744,OK,OPTIMAL,-0.690085507,OK,OPTIMAL,1,3
0.4,5000,0.8711709827,OK,OPTIMAL,-0.841571936,OK,OPTIMAL,1,3
0.3,5000,1.0439395077,OK,OPTIMAL,-1.013607673,OK,OPTIMAL,1,3
0.2,5000,1.2627962328,OK,OPTIMAL,-1.227007385,OK,OPTIMAL,1,3
0.1,5000,1.5883740308,OK,OPTIMAL,-1.547595447,OK,OPTIMAL,1,3
